"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","TC-07-107 @major orientation change preserves modal","webkit","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","8022","TC-02-030 @major OOS badge respects backend","firefox","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","1121","TC-04-060 @major shadow hover/active styles render","chromium","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","1718","TC-03-042 @major rapid clicking does not block UI","firefox","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1","TC-08-122 @major text scaling avoids overlap","webkit","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","16116","TC-02-025 @critical cross-department navigation","webkit","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","711","TC-05-078 @major empty cart landing pages render helpful copy and store link","chromium","2026-05-29","passed","2026-05-29","","05-shopping-cart/cart.spec.js","",""
"","1044","TC-03-040 @major SVG fill matches expected style","firefox","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1068","TC-03-037 @critical size chip shows active state","webkit","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","9596","TC-01-008 @critical XSS payload sanitized","firefox","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","534","TC-05-069 @critical OOS items blocked","webkit","2026-05-29","passed","2026-05-29","ShoppingCartOperationsService","05-shopping-cart/cart.spec.js","",""
"","1","TC-07-108 @major support links reference order id","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","742","TC-03-047 @major layout stable with long names","chromium","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","8272","TC-02-022 @critical card click routes to product detail","chromium","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","974","TC-02-028 @major deep link loads grid directly","firefox","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","15609","TC-02-025 @critical cross-department navigation","firefox","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","872","TC-03-041 @major tooltip appears on feature hover","firefox","2026-05-29","passed","2026-05-29","ProductConfigurationService [SVG]","03-product-configuration/product-svg.spec.js","",""
"","1580","TC-04-053 @critical data-test attributes available in shadow","firefox","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","9228","TC-02-023 @critical lazy-load triggers on scroll","webkit","2026-05-29","passed","2026-05-29","DepartmentCatalogService","02-department-catalog/catalog.spec.js","",""
"","22529","TC-06-084 @critical thank-you cancel text is visible","firefox","2026-05-29","passed","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","2","TC-06-090 @critical whitespace-only inputs invalid","chromium","2026-05-29","skipped","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1076","TC-05-077 @major cart tables format currency strings correctly","webkit","2026-05-29","passed","2026-05-29","","05-shopping-cart/cart.spec.js","",""
"","1","TC-08-120 @major overlay blocks background interaction","chromium","2026-05-29","skipped","2026-05-29","ResponsiveNavigationService","08-responsive-navigation/navigation.spec.js","",""
"","1","TC-07-106 @major print layout spacing clean","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","9605","TC-01-010 @critical special chars accepted in profile fields","firefox","2026-05-29","passed","2026-05-29","ProfileSessionService","01-profile-session/profile-session.spec.js","",""
"","20069","TC-06-081 @blocker checkout reaches success page","chromium","2026-05-29","passed","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
"","1024","TC-04-059 @major shadow layout reacts to resize","webkit","2026-05-29","passed","2026-05-29","ShadowWidgetsService","04-shadow-widgets/shadow.spec.js","",""
"","2","TC-07-103 @critical payment tokens unique","chromium","2026-05-29","skipped","2026-05-29","FulfillmentInvoiceService","07-fulfillment-invoice/invoice.spec.js","",""
"","953","TC-05-079 @major long product names clear delete buttons without layout wrapping","firefox","2026-05-29","passed","2026-05-29","","05-shopping-cart/cart.spec.js","",""
"","21300","TC-06-083 @blocker cart empties after purchase","firefox","2026-05-29","passed","2026-05-29","CheckoutFormService","06-checkout-form/checkout.spec.js","",""
